pid,product_name,product_category_tree,retail_price,discounted_price,image,description,brand,product_specifications,section,category,subcategory1,subcategory2,subcategory3,subcategory4,bias,sale_percentage,tags
AC23686,Timex Men's South Street Sport Watch Box Set,Accessories >> Watches >> Men's Watches >> Timex Watches,5223,3478,"[""https://m.media-amazon.com/images/I/41qLQ3t2lYL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/41a7BzTsyuL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/41b-cD3eD2L._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/41jcxZR5Z-L._AC_SR38,50_.jpg""]","The Timex Men's South Street Sport Watch Box Set offers both style and functionality. Featuring a sleek silver-tone stainless steel expansion band that fits up to an 8-inch wrist circumference, this watch boasts a classic design with modern features. The blue dial includes a convenient day and date window at 3 o'clock, along with full Arabic numerals for easy time reading.",Timex ,"{""product_specification"": [{""Brand"":""Timex""}, {""Model number"":""T2M933""}, {""Item Shape"":""Round""}, {""Dial window material type"":""Mineral""}, {""Display Type"":""Analog""}, {""Case material"":""Brass""}, {""Case diameter"":""36 millimeters""}, {""Band Material"":""Stainless Steel""}, {""Band size"":""Mens Standard""}, {""Band Color"":""Silver""}, {""Dial color"":""Blue""}]}",Accessories,Watches,Men's Watches,Timex Watches,,,M,33.40991767,"[""#office""]"
AC61839,Sonata Men Black & Silver-Toned Analogue Watch 77083SM05W,Accessories >> Watches >> Men's Watches >> Sonata Watches,949,920,"[""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13324306/2022/4/25/2a7aab9b-ef3b-4424-9e1f-95b468a14b901650889745059-Sonata-Men-Black--Silver-Toned-Analogue-Watch-77083SM05W-790-3.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13324306/2022/4/25/7e185af3-5b40-4dea-bcff-a18e39ed7d1d1650889745070-Sonata-Men-Black--Silver-Toned-Analogue-Watch-77083SM05W-790-2.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13324306/2022/4/25/75ad4e0b-739e-431c-ace6-cda0746fda511650889745082-Sonata-Men-Black--Silver-Toned-Analogue-Watch-77083SM05W-790-1.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13324306/2022/4/25/839499c1-f825-4a1f-8b2f-31286bc88b101650889745047-Sonata-Men-Black--Silver-Toned-Analogue-Watch-77083SM05W-790-4.jpg""]","The Sonata Watch features an analogue display with quartz movement, powered by a battery for reliable timekeeping. Its solid round brass dial showcases a classic design, complemented by a silver-toned regular metal strap featuring a foldover closure. With a water resistance of 30 meters",Sonata,"{""product_specification"": [{""Occasion"":""Formal""}, {""Ideal For"":""Men""}, {""Strap Closure"":""Button""}, {""Strap Colour"":""Silver Toned""}, {""Strap Style"":""Bracelet Style""}, {""Scratch Resistance"":""No""}, {""Multipack Set"":""Single""}, {""Water Resistance"":""30 m""}]} ",Accessories,Watches,Men's Watches,Sonata Watches,,,M,3.055848261,
AC64777,Fossil Townsman Men's Watch with Chronograph Display and Genuine Leather Band,Accessories >> Watches >> Men's Watches >> Fossil Watches,13267,8117,"[""https://m.media-amazon.com/images/I/41BFLnH+5TL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31sl-2oS2DL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/51utbobj+TL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31pB+vzQriL._AC_SR38,50_.jpg""]","Each of our Fossil mens' watches are built to last and embody the bold, creative spirit of their wearers. Through quality craftsmanship, premium features and a keen attention to detail, our watches are made for the everyday-wearer, the adventurer and everyone in between.",Fossil ,"{""product_specification"": [{""Brand"":""Fossil""}, {""Model number"":""FS5437""}, {""Model Year"":""2019""}, {""Item Shape"":""Round""}, {""Dial window material type"":""Mineral""}, {""Display Type"":""Analog""}, {""Clasp"":""Buckle""}, {""Metal stamp"":""no-metal-stamp""}, {""Case material"":""Stainless Steel""}, {""Band Material"":""Leather""}, {""Band size"":""Mens Standard""}, {""Band Color"":""Brown""}, {""Dial color"":""Black""}, {""Bezel material"":""Stainless Steel""}]}",Accessories,Watches,Men's Watches,Fossil Watches,,,M,38.81812015,"[""#office""]"
AC81332,Fastrack Men Brown Brass Dial And Leather Straps Analogue Watch 3291SL02 Fastrack Stunners,Accessories >> Watches >> Men's Watches >> Fastrack Watches,1495,1099,"[""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20310916/2023/10/5/5a6231b2-072e-4b0d-84d2-e836bd72d9f51696507864116-Fastrack-Men-Brown-Brass-Dial-And-Leather-Straps-Analogue-Wa-2.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20310916/2023/10/5/5454c4b9-7169-467f-a652-53d18378020c1696507864109-Fastrack-Men-Brown-Brass-Dial-And-Leather-Straps-Analogue-Wa-3.jpg"",""https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20310916/2023/10/5/a229b101-59da-492a-accb-da10c1742e141696507864124-Fastrack-Men-Brown-Brass-Dial-And-Leather-Straps-Analogue-Wa-1.jpg"",""https://cf-images.ap-southeast-1.prod.boltdns.net/v1/jit/5745608584001/6744b4ef-0f96-4190-87e9-4cf61c944c5c/main/1280x720/18s16ms/match/image.jpg""]","This analogue watch from Fastrack combines timeless style with reliable functionality. With a quartz movement powered by a battery, it ensures accurate timekeeping. The solid round brass dial exudes sophistication, while the reset time feature adds convenience. Its regular leather strap, secured with a tang buckle, offers both comfort and durability. ",Fastrack,"{""product_specification"": [{""Display"":""Analogue""}, {""Features"":""Reset Time""}, {""Movement"":""Quartz""}, {""Power Source"":""Battery""}, {""Type"":""Regular""}, {""Dial Shape"":""Round""}, {""Dial Pattern"":""Solid""}, {""Dial Colour"":""Silver-Toned""}, {""Strap Closure"":""Tang""}, {""Strap Colour"":""Brown""}, {""Strap Style"":""Regular""}, {""Scratch Resistance"":""No""}, {""Occasion"":""Casual""}]}",Accessories,Watches,Men's Watches,Fastrack Watches,,,M,26.48829431,"[""#office""]"
AC18607,"Diesel Mr. Daddy 2.0 Men's Watch with Oversized Chronograph Watch Dial and Stainless Steel, Silicone or Leather Band",Accessories >> Watches >> Men's Watches >> Diesel Watches,37313,21973,"[""https://m.media-amazon.com/images/I/41n2TwgT-vL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31mMDK6j62L._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31csBzO11pL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/414go6Y9uyL._AC_SR38,50_.jpg""]","Embrace bold, distinctive style with Diesel's Mr. Daddy 2.0 Men's Watch. Featuring an oversized silhouette and aggressive design, this watch collection is for those who dare to stand out. With a case size of 57mm and a band size of 28mm, it boasts a quartz movement with multifunction chronograph display and date window for precise timekeeping",Diesel,"{""product_specification"": [{""Brand"":""Diesel""}, {""Model number"":""DZ7370""}, {""Item Shape"":""Round""}, {""Dial window material type"":""Mineral""}, {""Display Type"":""Analog""}, {""Case material"":""Stainless Steel""}, {""Case diameter"":""5.7 centimeters""}, {""Band Material"":""Stainless Steel""}, {""Band size"":""Men's Standard""}, {""Band Color"":""Red""}, {""Dial color"":""Gray""}]}",Accessories,Watches,Men's Watches,Diesel Watches,,,M,41.1116769,
AC37430,Casio Men's G-Shock GW6900-1 Tough Solar Sport Watch,Accessories >> Watches >> Men's Watches >> Casio Watches,11608,7410,"[""https://m.media-amazon.com/images/I/41Fziicpi6L._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/31FqtIA4QAL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/51CP5nkoFsL._AC_SR38,50_.jpg"",""https://m.media-amazon.com/images/I/21JP7MFSB-L._AC_SR38,50_.jpg""]","Born from a dream of ""creating a watch that never breaks."" It was over 30 years ago, a CASIO engineer won the battle against the laws of nature. He designed a watch that would resist centrifugal and impact forces, as well as high water pressure.",Casio,"{""product_specification"": [{""Brand"":""Casio""}, {""Item Shape"":""Round""}, {""Dial window material type"":""Mineral""}, {""Display Type"":""Digital""}, {""Clasp"":""Buckle""}, {""Case material"":""Stainless Steel""}, {""Case diameter"":""41 millimeters""}, {""Case Thickness"":""15 millimeters""}, {""Band Material"":""Resin""}, {""Band size"":""8 Inches""}, {""Band width"":""20 millimeters""}, {""Band Color"":""Black""}]}",Accessories,Watches,Men's Watches,Casio Watches,,,M,36.16471399,
EL64748,Dell KB216 Wired Multimedia Keyboard,Electronics >> Computer & Laptop Accessories >>Keyboards,649,569,"[""https://m.media-amazon.com/images/I/61-kTKQuDUL._SX679_.jpg""]","Enhance your typing experience with the Dell KB216 Wired Multimedia Keyboard. Featuring a sleek design and multimedia keys, it offers convenience and efficiency for everyday use.",Dell,"{""product_specification"": [{ ""Compatible Devices"":""PC""}, { ""Connectivity Technology"":""Wired""}, { ""Keyboard Description"":""Multimedia""}, { ""Recommended Uses For Product"":""Personal""}]}",Electronics,Computer & Laptop Accessories,Keyboards,,,,A,12.32665639,
EL49089,HP Wireless Keyboard,Electronics >> Computer & Laptop Accessories >> Keyboards,1699,849,"[""https://m.media-amazon.com/images/I/61bVQwY9mlL._SX522_.jpg""]",Upgrade your typing experience with the HP Wireless Keyboard. This wireless keyboard offers accurate typing and convenient shortcut keys for enhanced productivity.,HP,"{""product_specification"": [{ ""Compatible Devices"":""Laptop""}, { ""Connectivity Technology"":""Wireless""}, { ""Keyboard Description"":""Wireless""}, { ""Recommended Uses For Product"":""Office""}]}",Electronics,Computer & Laptop Accessories,Keyboards,,,,A,50.02942908,
EL99450,Dell MS116 Wired Optical Mouse,Electronics >> Computer & Laptop Accessories >> Mouses,650,320,"[""https://m.media-amazon.com/images/I/51a1LryFTZS._SX679_.jpg""]",Enhance your computing experience with the Dell MS116 Wired Optical Mouse. This mouse features a reliable wired connection and 1000 DPI optical tracking for smooth and precise cursor control.,Dell,"{""product_specification"": [{ ""Colour"":""Black""}, { ""Connectivity Technology"":""USB""}, { ""Special Feature"":""Wireless""}, { ""Movement Detection Technology"":""Optical""}]}",Electronics,Computer & Laptop Accessories,Mouses,,,,A,50.76923077,
EL79239,HP Wireless Connection Ergonomic Mouse,Electronics >> Computer & Laptop Accessories >> Mouses,999,560,"[""https://m.media-amazon.com/images/I/61Zv+ufF51L._SX679_.jpg""]","Elevate your computing experience with the HP Wireless Connection Ergonomic Mouse. This mouse features a sleek black design, USB connectivity, wireless functionality, and an ergonomic design for comfortable usage. Equipped with optical movement detection technology, it offers precise cursor control for enhanced productivity.",HP,"{""product_specification"": [{""Colour"":""Black""}, {""Connectivity Technology"":""USB""}, {""Special Feature"":""Wireless, Ergonomic Design""}, {""Movement Detection Technology"":""Optical""}]}",Electronics,Computer & Laptop Accessories,Mouses,,,,A,43.94394394,
EL94359,Zebronics Precision Gaming Mouse,Electronics >> Computer & Laptop Accessories >> Mouses,499,199,"[""https://m.media-amazon.com/images/I/71V38Ih3xXL._SX679_.jpg""]","Elevate your gaming experience with the Zebronics Precision Gaming Mouse. Featuring optical movement detection technology, model name ZEB-UZI, and a lightweight design, this mouse is ideal for gaming enthusiasts.",Zebronics,"{""product_specification"": [{""Movement Detection Technology"":""Optical""}, {""Model Name"":""ZEB-UZI""}, {""Recommended Uses For Product"":""Gaming""}, {""Item Weight"":""74 Grams""}]}",Electronics,Computer & Laptop Accessories,Mouses,,,,A,60.12024048,
EL65009,Dyazo Laptop Sleeve,Electronics >> Computer & Laptop Accessories >> Laptop Sleeves,999,399,"[""https://m.media-amazon.com/images/I/81dzUeK50bL._SX522_.jpg""]",Safeguard your laptop with the Dyazo Laptop Sleeve. This sleeve is resistant to water and compatible with various laptops and notebooks.,Dyazo,"{""product_specification"": [{""Material"":""Neoprene""}, {""Colour"":""Grey""}, {""Brand"":""Dyazo""}, {""Compatible Devices"":""Laptop, Notebook""}, {""Special Feature"":""Water Resistant""}]}",Electronics,Computer & Laptop Accessories,Laptop Sleeves,,,,A,60.06006006,
EL10748,Gigza MacBook Sleeve,Electronics >> Computer & Laptop Accessories >> Laptop Sleeves,599,299,"[""https://m.media-amazon.com/images/I/91R4e95ePVL._SX679_.jpg""]",Safeguard your MacBook with the Gigza MacBook Sleeve. This sleeve is designed to provide reliable protection with its durable material and sleek design.,Gigza,"{""product_specification"": [{""Material"":""Neoprene""}, {""Colour"":""Black""}, {""Compatible Devices"":""MacBook""}, {""Special Feature"":""Durable, Sleek Design""}]}",Electronics,Computer & Laptop Accessories,Laptop Sleeves,,,,A,50.08347245,
EL11346,PIXELARTZ PA-15.6LS-3052 Laptop Sleeve,Electronics >> Computer & Laptop Accessories >> Laptop Sleeves,599,299,"[""https://m.media-amazon.com/images/I/71oDhePcWNL._SX679_.jpg""]","Protect your laptop in style with the PIXELARTZ PA-15.6LS-3052 Laptop Sleeve. Designed for laptops up to 15.6 inches, this sleeve offers reliable protection with its multicolored design.",PIXELARTZ,"{""product_specification"": [{""Material"":""Vinyl""}, {""Colour"":""3052""}, {""Compatible Devices"":""Laptop""}, {""Special Feature"":""Anti Dust, Waterproof, Scratch Resistant""}]}",Electronics,Computer & Laptop Accessories,Laptop Sleeves,,,,A,50.08347245,
EL46714,"Apple Magic Wireless Keyboard - US English - Silver (for Mac with macOS 11.3 or Later, iPad Running iPad OS 14.5 or Later)",Electronics >> Computer & Laptop Accessories >> Keyboards,9500,9500,"[""https://m.media-amazon.com/images/I/71cboO+0CcL._SX679_.jpg""]","Magic Keyboard delivers a remarkably comfortable and precise typing experience. It’s also wireless and rechargeable, with an incredibly long-lasting internal battery that’ll power your keyboard for about a month or more between charges. It pairs automatically with your Mac, so you can get to work straightaway and it includes a woven USB-C to Lightning Cable that lets you pair and charge by connecting to a USB-C port on your Mac. What's in the Box: Magic Keyboard, USB-C to Lightning Cable. System Requirements: Mac with macOS 11.3 or later, iPad running iPadOS 14.5 or later, iPhone and iPod touch with iOS 14.5 or later",Apple,"{""product_specification"": [{ ""Compatible Devices"":""Mac/iPad""}, { ""Connectivity Technology"":""USB-C""}, { ""Special Feature"":""Rechargeable""}, { ""Keyboard Description"":""Wireless""}]}",Electronics,Computer & Laptop Accessories,Keyboards,,,,A,0,
EL59653,"Logitech K480 Wireless Multi-Device Keyboard For Windows, Macos, Ipados, Android Or Chrome Os, Bluetooth, Compact, Compatible With Pc, Mac, Laptop, Smartphone, Tablet - Black",Electronics >> Computer & Laptop Accessories >> Keyboards,3295,2400,"[""https://m.media-amazon.com/images/I/61fl+k9O-FL._SX679_.jpg""]","A new type of wireless computer keyboard for your desk that also works with your tablet and smartphone; connect with any Bluetooth-enabled device with external keyboard support. Simply turn the dial of the Logitech K480 keyboard to switch typing between 3 connected Bluetooth wireless devices, you can work with Windows, macOS, Chrome OS, Android, and iPadOS. Find all the shortcut keys you use the most, but in a space-saving design that lets you place your mouse close to you, for less arm reaching and better posture. A cradle to hold your phone or tablet at just the right angle for you to read while you type; fits most phones and tablets up to 0.4 inches thick and 10 inches wide. This portable, wireless Bluetooth keyboard comes with 2 pre-installed AAA batteries which can last up to 24 months (2) and is compatible with wired, wireless or Bluetooth mice.",Logitech,"{""product_specification"": [{ ""Compatible Devices"":""Laptop, PC, Tablet, Smartphone""}, { ""Connectivity Technology"":""Bluetooth, USB""}, { ""Special Feature"":""Battery Required""}, { ""Keyboard Description"":""Wireless""}, { ""Recommended Uses For Product"":""Everyday Use""}]}",Electronics,Computer & Laptop Accessories,Keyboards,,,,A,27.16236722,
EL99064,"Apple Magic Mouse (for Bluetooth-Enabled Mac with OS X 10.11 or Later, iPad with iPadOS 13.4 or Later)",Electronics >> Computer & Laptop Accessories >> Mouses,7500,7500,"[""https://m.media-amazon.com/images/I/51LyDSkeJ9L._SX679_.jpg""]","Magic Mouse is wireless and rechargeable, with an optimised foot design that lets it glide smoothly across your desk. The Multi-Touch surface allows you to perform simple gestures such as swiping between web pages and scrolling through documents. The incredibly long-lasting internal battery will power your Magic Mouse for about a month or more between charges. It’s ready to go straight out of the box and pairs automatically with your Mac, and it includes a woven USB-C to Lightning Cable that lets you pair and charge by connecting to a USB-C port on your Mac. What's in the Box: Magic Mouse, USB-C to Lightning Cable",Apple,"{""product_specification"": [{""Colour"":""White""}, {""Connectivity Technology"":""Bluetooth/USB""}, {""Special Feature"":""Battery Powered""}, {""Hand Orientation"":""Ambidextrous""}]}",Electronics,Computer & Laptop Accessories,Mouses,,,,A,0,
HK19471,Ecotribe Set of 2 Cotton Apron for Kitchen-Adjustable Belt-Unisex Apron with Utility Pocket-Cooking Kitchen Apron-Free Size,Home & Kitchen >> Kitchen & Dining >> Kitchen Linens >> Aprons,799,425,"[""https://m.media-amazon.com/images/I/71zIWwzSqrL._SX679_.jpg""]","To make a home look great everyone chooses home decor items, but it is equally important to consider the kitchen, as it is the centre of attraction. So if you think you are a great chef then this apron is a perfect outerwear for you. A must add on kitchen set that is designed with an adjustable neck strap and long tie-backs to ensure that the aprons are adjusted to the most suitable and preferred length. Made of 100% pure premium cotton fabric, this is not only apron for women but also is an apron for men who loves to spend time in cooking delicious food items.",Ecotribe,"{""product_specification"": [{""Material"":""Cotton""}, {""Style"":""Tabard""}, {""Number of Pockets"":""1""}, {""Quantity"":""2""}, {""Dimensions"":""65 x 80 x 0.4 Centimeters""}, {""Weight"":""360 g""}, {""Closure Type"":""Drawstring""}]}",Home & Kitchen,Kitchen & Dining,Kitchen Linens,Aprons,,,A,46.80851064,
HK21766,DOCAT Apron for Kitchen Cooking Waterproof Apron for Women Men with Pockets and Side Coral Velvet,Home & Kitchen >> Kitchen & Dining >> Kitchen Linens >> Aprons,599,299,"[""https://m.media-amazon.com/images/I/41a3zCkE7zL._SX679_.jpg""]","The apron set is ideal for work, cooking in the kitchen, barbecuing outside barbecues, and birthday parties. The front of the apron has spacious pockets that make it simple to keep things like towels, spice bags, meat thermometers, cell phones, and other helpful kitchen equipment. It facilitates cooking. The apron weight is not heavy, but it made of upgraded thicker cloth material, it maintain lightness to ensure comfortable wearing. And the designed length and width are also thinking about comfortable to wear. This cotton linen cooking apron is suitable for many occasion and can be worn by most people, whether use it in the kitchen, studio or elsewhere, it can keep your clothes from getting dirty your clothes while cooking, cutting flowers, doing chores, DIY or painting.",DOCAT,"{""product_specification"": [{""Material"":""Polyester""}, {""Number of Pockets"":""1""}, {""Quantity"":""1""}, {""Dimensions"":""21.9 x 12 x 1.6 Centimeters""}, {""Weight"":""90 g""}, {""Closure Type"":""Drawstring""}]}",Home & Kitchen,Kitchen & Dining,Kitchen Linens,Aprons,,,A,50.08347245,
